Index,Progress,Age,HouseoldIncome,Gender_2,Gender,Ethnicity,Ethnicity_selfDefined,Religious_Affilation,Highest_Qualification,SocialMedia_Use,Extremism_ScorePCA,Extermism_scoreScaled,Strain_Resilience_score,Strain_Score,Resilience_score,Confidence_inSelf,Political_Engagment,Political_LeaningRight_Left,Racism_scale
3299,100,66,1,0,0,3,English,0,0,-0.688714075,0.575972675,0,0.211247474,1.088088778,-1.078945823,1.999839273,NA,-1.228895685,0.262153509
3300,100,35,7,0,0,3,British,2,3,-0.331834277,0.092626902,0.677332039,1.805215476,0.593360274,1.600754221,0.271677838,NA,0.186961835,0.262153509
3302,100,NA,4,1,1,3,English,2,1,1.393084747,0.575972675,0,0.141944517,1.170543529,-1.251829697,1.135758555,NA,-0.25549364,0.262153509
3303,100,46,6,0,0,3,English,2,1,0.560365218,-2.604099552,4.456364215,-2.422264878,-2.210101248,-0.906061949,0.703718197,-0.682311858,NA,-0.135289936
3306,100,NA,3,0,0,3,English,0,4,1.095684915,0.575972675,0,1.11218591,0.181086521,0.822776789,0.703718197,1.754814289,NA,0.659596953
3307,100,19,0,0,0,3,British,2,2,-0.391314243,NA,NA,-0.065964353,0.923179277,-0.733178076,-0.160362521,-0.682311858,0.717908405,-0.53273338
3308,100,NA,5,0,0,3,Northern Irish,0,1,0.20348542,0.575972675,0,-2.630173748,-3.529377258,0.21768323,0.127664385,-0.682311858,-0.07851145,-0.135289936
3309,100,NA,9,0,0,3,British ,2,4,-0.807674007,0.019692495,0.779537982,0.141944517,1.170543529,-0.906061949,0.703718197,-0.073030321,0.27545293,1.057040397
3310,100,54,10,1,1,3,European,0,5,-0.986113906,0.575972675,0,-1.105508702,-0.973279988,-0.04164258,-1.456483598,NA,-0.25549364,-0.135289936
3311,100,41,0,1,1,3,Scottish,2,3,-1.402473671,0.575972675,0,-0.412479136,-1.22064424,0.563450978,-1.600497051,NA,0.009979645,1.057040397
3312,100,80,4,1,1,3,English,0,2,-0.629234108,-0.63226265,1.693149174,0.349853387,-0.478551484,0.736334852,0.847731649,-0.073030321,-0.9634224,-0.135289936
3313,100,54,5,0,0,3,British,0,4,1.274124814,0.575972675,0,-1.521326442,-1.468008492,-0.04164258,-1.888523957,-0.073030321,NA,0.659596953
3314,100,25,1,0,0,3,Scottish,2,1,5.735122288,-2.635238154,4.5,1.52800365,1.170543529,0.477009041,-2.464577768,NA,-1.759842255,-2.519950601
3316,89,34,2,1,1,3,European,2,3,NA,-0.858119815,2.009651982,-0.065964353,-0.478551484,0.909218726,NA,-0.682311858,NA,0.659596953
3317,100,20,0,0,0,3,English,1,2,2.939563871,0.575972675,0,-1.313417572,-0.725915736,-0.560294202,-0.160362521,NA,-1.051913495,-0.135289936
3318,100,53,17,0,0,3,British,0,3,-0.510274176,NA,NA,0.90427704,0.675815025,0.21768323,0.127664385,-0.682311858,0.009979645,0.659596953
3319,100,65,1,0,0,NA,,2,5,-0.688714075,0.575972675,0,0.69636817,0.181086521,0.649892915,0.271677838,NA,-0.520966925,-1.725063713
3320,100,41,7,1,1,3,British,2,4,0.441405285,0.575972675,0,-1.036205745,-1.715372744,0.822776789,0.703718197,0.536251216,0.98338169,0.659596953
3321,100,47,0,0,0,3,Scottish,2,NA,-1.164553805,-2.491052678,4.297947045,-0.065964353,1.005634028,-1.338271634,-1.024443239,-0.682311858,-0.9634224,-1.725063713
3322,100,60,16,1,1,3,European,0,5,-0.748194041,0.575972675,0,-0.135267309,0.758269776,-0.646736139,1.85582582,-0.682311858,0.540926215,0.659596953
3324,100,67,3,0,0,3,English,2,2,-1.045593873,0.575972675,0,2.082427303,0.675815025,1.687196158,0.271677838,-0.682311858,NA,0.659596953
3325,100,66,5,0,0,3,English,2,3,-0.807674007,0.575972675,0,0.211247474,0.840724526,-0.819620013,1.711812367,NA,1.248854975,1.057040397
3326,100,45,3,0,0,3,English,2,2,-0.688714075,-2.884680593,4.849553809,0.419156344,0.675815025,-0.387410328,-0.016349068,NA,-2.20229773,-3.314837489
3327,100,NA,10,1,1,3,British,2,5,-0.093914411,NA,NA,1.389397736,0.923179277,0.909218726,0.847731649,NA,0.8063995,0.659596953
3328,100,NA,1,0,0,3,English,0,1,0.917245016,-0.054172081,0.883047409,0.765671127,-1.468008492,2.292289716,0.559704744,-0.073030321,-0.874931305,-1.327620268
3331,100,63,2,1,1,3,English,0,2,-1.105073839,0.575972675,0,-0.412479136,0.675815025,-1.424713571,-1.168456692,-0.682311858,-0.343984735,-0.53273338
3332,100,58,4,0,0,2,NA,3,3,NA,0.575972675,0,-1.452023485,-1.385553741,0.477009041,0.271677838,1.145532752,-1.228895685,-0.135289936
3335,100,54,5,1,1,3,Scottish,0,3,-0.688714075,0.575972675,0,-0.412479136,-0.148732481,-0.560294202,0.127664385,-0.073030321,-0.07851145,0.659596953
3338,100,NA,2,1,1,3,English,2,2,-0.688714075,0.575972675,0,-1.590629398,-0.643460985,-1.511155508,-0.59240288,-0.073030321,0.186961835,0.262153509
3339,89,60,1,1,1,3,British,2,1,1.868924477,0.575972675,0,1.805215476,0.263541272,1.773638095,0.847731649,-0.682311858,-0.78644021,-0.135289936
3340,100,NA,1,0,0,3,Scottish,4,1,0.025045521,0.575972675,0,0.211247474,1.088088778,-1.078945823,1.423785461,-0.682311858,-2.467771015,-0.930176824
3342,100,NA,3,1,1,3,British,2,1,-0.688714075,-0.942049844,2.127266536,-0.343176179,0.840724526,-1.511155508,-0.304375974,-0.682311858,-0.9634224,-2.519950601
3347,89,NA,4,1,1,3,British,0,4,0.738805117,-0.432170431,1.412751831,1.11218591,0.758269776,0.909218726,-0.736416333,-0.682311858,0.45243512,0.659596953
3348,100,58,3,1,1,3,British,2,2,0.917245016,0.081076936,0.693517475,-0.343176179,0.01617702,-0.646736139,1.135758555,1.145532752,1.51432826,0.659596953
3349,100,57,2,0,0,3,Welsh,0,1,0.084525487,0.575972675,0,-0.135267309,0.09863177,-0.473852265,-0.59240288,0.536251216,0.186961835,-0.135289936
3350,100,53,4,1,1,3,Scottish,2,3,-1.164553805,0.575972675,0,0.4884593,0.263541272,0.649892915,0.415691291,-0.073030321,0.540926215,0.659596953
3351,100,22,0,0,0,3,Scottish,2,2,-0.153394378,-3.87514963,6.23753825,-0.135267309,1.088088778,-1.338271634,-1.024443239,-0.682311858,1.33734607,1.057040397
3352,89,65,2,0,0,3,British,0,3,-1.224033772,NA,NA,0.349853387,0.593360274,-0.387410328,NA,-0.682311858,NA,NA
3353,100,NA,5,0,0,3,British,0,2,-1.224033772,-2.343408792,4.091047677,0.28055043,1.170543529,-1.078945823,-0.448389427,-0.682311858,-0.43247583,-1.327620268
3354,100,NA,16,0,0,3,British,0,4,-1.283513738,0.575972675,0,1.458700693,1.005634028,1.082102599,-1.744510504,-0.682311858,NA,0.262153509
3357,100,NA,7,0,0,3,English,2,4,-1.283513738,0.575972675,0,-0.343176179,0.345996022,-0.473852265,-1.024443239,-0.682311858,0.8063995,1.057040397
3358,89,50,5,0,0,3,English,0,1,-0.92663394,0.575972675,0,1.042882953,-0.231187232,2.119405842,0.271677838,-0.682311858,0.09847074,1.057040397
3359,100,NA,4,0,0,3,English,2,2,-0.867153974,NA,NA,-0.758993919,-0.231187232,-1.16538776,-0.016349068,-0.073030321,-1.582860065,-1.725063713
3360,100,Ross,2,0,0,3,Scottish,0,1,-0.331834277,NA,NA,1.52800365,0.840724526,0.822776789,0.271677838,-0.073030321,NA,0.262153509
3361,100,18,0,0,0,3,British,2,3,-1.402473671,0.575972675,0,-0.065964353,1.170543529,-1.511155508,0.559704744,NA,-1.051913495,-1.725063713
3362,100,62,1,0,0,3,English,0,NA,-0.688714075,-1.436448572,2.82008753,-0.551085049,0.428450773,-1.338271634,-1.312470145,-0.682311858,-0.167002545,-0.135289936
3363,100,22,0,0,0,3,English,2,2,-0.212874344,-0.668527615,1.743968741,-0.828296875,-0.890825237,-0.300968391,-2.032537409,NA,-0.78644021,-0.135289936
3364,100,28,5,0,0,3,British,2,1,1.98788441,0.184471038,0.548627126,-1.174811659,-0.890825237,0.304125167,0.559704744,-0.073030321,-1.051913495,-0.930176824
3365,100,NA,4,0,0,3,English,5,2,-0.331834277,0.430624816,0.203681851,0.90427704,0.01617702,0.909218726,1.85582582,4.191940436,1.51432826,0.262153509
3366,100,70,2,0,0,3,Welsh,0,3,0.025045521,0.575972675,0,0.419156344,0.181086521,0.131241293,-0.736416333,-0.073030321,-0.167002545,0.262153509
3369,100,35,5,0,0,3,Welsh,0,1,-0.688714075,0.575972675,0,-1.174811659,-1.055734739,-0.560294202,0.415691291,NA,-1.405877875,-0.53273338
3370,89,72,3,1,1,3,British,0,1,-1.045593873,0.575972675,0,-1.174811659,-0.148732481,-1.511155508,-2.032537409,-0.682311858,0.540926215,1.057040397
3373,100,NA,4,0,0,3,English,2,3,-0.034434445,0.575972675,0,-0.620388006,-0.808370487,-0.128084517,-1.312470145,1.145532752,NA,1.057040397
3377,100,37,3,1,1,3,English,2,3,-1.105073839,-0.727259191,1.826271681,1.042882953,0.510905524,0.909218726,-1.168456692,NA,-1.051913495,0.262153509
3381,100,18,0,0,0,3,Welsh,2,2,NA,-1.340944445,2.686253721,-0.135267309,0.923179277,-1.511155508,-1.888523957,NA,-1.051913495,-2.122507157
3383,100,49,19,0,0,3,European,0,4,NA,0.575972675,0,0.211247474,-0.973279988,1.600754221,0.991745102,NA,0.894890595,0.262153509
3385,100,18,0,0,0,3,English,0,2,NA,-0.742379987,1.847461065,-0.204570266,0.593360274,-0.560294202,-2.032537409,NA,1.602819355,1.057040397
3387,100,NA,5,0,0,3,British,2,5,-0.807674007,-1.033765762,2.255791772,0.141944517,0.510905524,-0.04164258,1.279772008,NA,0.363944025,1.057040397
3388,89,54,4,0,0,3,English,0,NA,-0.153394378,-0.195772787,1.081478223,2.498245042,0.593360274,2.46517359,-0.304375974,-0.682311858,-0.697949115,-0.135289936
3390,100,62,3,0,0,3,British,2,3,-0.569754142,0.575972675,0,1.181488867,1.088088778,0.131241293,-1.744510504,NA,0.186961835,1.057040397
3392,100,GLOUCESTERSHIRE,5,0,0,4,English,0,3,-0.510274176,-0.044910865,0.870069291,1.805215476,-0.478551484,2.551615527,0.703718197,NA,-1.759842255,-1.327620268
3393,100,NA,11,0,0,3,English,0,1,-0.629234108,0.575972675,0,0.765671127,0.01617702,0.736334852,-0.016349068,-0.682311858,-0.520966925,-0.135289936
3394,100,54,2,1,1,3,NA,2,1,-0.093914411,-4.043231904,6.47307876,-0.758993919,-1.22064424,0.131241293,-2.032537409,0.536251216,0.717908405,1.057040397
3395,89,NA,6,0,0,3,British,0,1,-0.034434445,-3.367848766,5.52663697,-0.758993919,-0.973279988,-0.128084517,NA,-0.073030321,-1.582860065,-1.327620268
3398,100,NA,11,0,0,3,British,0,2,0.025045521,-2.635238154,4.5,-1.313417572,-1.055734739,-0.560294202,-0.736416333,-0.682311858,-0.9634224,-0.135289936
3399,100,NA,2,1,1,3,European,2,3,-0.867153974,0.575972675,0,1.250791823,0.345996022,1.514312284,-1.024443239,-0.073030321,0.45243512,1.057040397
3401,100,NA,10,1,1,3,European,2,3,-0.391314243,0.575972675,0,-0.551085049,-0.643460985,-0.214526454,0.415691291,1.145532752,NA,1.057040397
3402,100,28,4,0,0,3,European,2,4,1.571524646,-0.124647283,0.981807169,-0.620388006,0.181086521,-0.819620013,-0.736416333,-0.682311858,1.86829264,1.057040397
3403,100,49,1,0,0,3,English,0,1,-0.986113906,-0.294192239,1.219397393,0.003338604,0.923179277,-1.16538776,-0.304375974,NA,-1.051913495,-0.930176824
3404,100,NA,6,0,0,3,British,0,1,2.761123972,-3.640334604,5.908482429,-0.135267309,0.263541272,-0.646736139,1.423785461,NA,-1.936824445,-3.314837489
3405,100,66,7,0,0,3,English,2,4,-0.391314243,-0.363700216,1.316801741,2.706153912,0.923179277,2.724499401,0.127664385,-0.073030321,1.33734607,1.057040397
3406,100,36,5,0,0,3,English,2,4,NA,0.575972675,0,-0.481782092,0.01617702,-0.646736139,-0.304375974,-0.682311858,1.51432826,1.057040397
3408,100,53,2,0,0,4,Irish,0,5,0.679325151,0.428328788,0.206899368,0.28055043,-0.313641983,0.822776789,0.271677838,0.536251216,1.33734607,0.262153509
3409,100,52,18,1,1,3,English,0,2,1.095684915,0.575972675,0,1.597306606,0.675815025,1.082102599,1.85582582,2.973377363,-1.31738678,-0.930176824
3411,100,58,10,0,0,3,English,2,3,0.85776505,0.019692495,0.779537982,0.003338604,0.675815025,-0.906061949,0.271677838,-0.073030321,-1.405877875,0.262153509
3412,100,NA,9,1,1,3,English,2,3,0.084525487,-0.274417448,1.191686176,0.627065214,0.510905524,0.736334852,1.711812367,4.191940436,0.45243512,0.659596953
3413,89,59,1,1,1,3,British,2,1,-0.629234108,0.575972675,0,0.211247474,1.170543529,-1.16538776,0.703718197,NA,-1.31738678,0.262153509
3415,89,31,2,1,1,3,English,2,2,-0.510274176,0.326530235,0.349553809,-3.115294444,-3.364467757,-0.560294202,-1.168456692,-0.682311858,-0.520966925,0.262153509
3416,100,46,4,0,0,3,British,2,2,0.084525487,0.575972675,0,-0.412479136,-1.055734739,0.390567104,0.415691291,1.145532752,0.363944025,1.057040397
3417,100,55,0,1,1,3,English,2,1,-0.569754142,NA,NA,-1.244114615,-1.138189489,-0.560294202,0.271677838,NA,-1.051913495,-0.135289936
3418,100,49,5,0,0,3,English,2,2,-0.093914411,0.026600633,0.769857328,-1.313417572,-0.643460985,-1.16538776,-1.456483598,NA,-1.67135116,-1.327620268
3419,100,51,12,0,0,3,European,0,4,-0.569754142,0.575972675,0,-0.828296875,-1.468008492,0.822776789,-0.304375974,-0.073030321,0.363944025,0.659596953
3420,100,Yorkshire,9,1,1,3,European,0,4,-0.510274176,0.575972675,0,1.11218591,0.263541272,1.082102599,0.991745102,-0.682311858,0.186961835,0.659596953
3421,100,Wiltshire,7,0,0,3,English,0,2,0.381925319,0.575972675,0,0.90427704,1.088088778,-0.214526454,0.127664385,-0.682311858,-1.405877875,0.262153509
3422,89,53,2,1,1,3,British,2,5,0.025045521,0.575972675,0,-0.412479136,-0.478551484,-0.214526454,-1.312470145,-0.682311858,-0.9634224,-1.725063713
3424,100,37,3,0,0,3,British,2,2,-0.748194041,0.575972675,0,1.805215476,0.181086521,2.378731653,-0.016349068,-0.682311858,0.09847074,1.057040397
3426,89,NA,4,0,0,3,English,2,2,-1.045593873,-2.403954609,4.175892986,0.627065214,-0.643460985,1.254986473,-0.448389427,NA,-0.874931305,-1.725063713
3430,100,54,10,1,1,3,Welsh,2,2,0.262965386,0.575972675,0,1.32009478,0.510905524,0.909218726,1.135758555,-0.073030321,0.8063995,0.659596953
3431,100,NA,20,0,0,3,British,2,4,-0.867153974,0.575972675,0,0.072641561,1.088088778,-0.733178076,-1.168456692,NA,1.425837165,1.057040397
3432,100,NA,7,0,0,3,English,2,2,0.025045521,0.575972675,0,0.419156344,1.170543529,-0.906061949,0.559704744,NA,-1.84833335,-3.314837489
3435,89,29,6,0,0,3,British,2,2,-0.629234108,0.575972675,0,0.072641561,-0.561006235,0.304125167,-1.312470145,-0.073030321,0.717908405,1.057040397
3436,89,62,6,0,0,3,English,2,1,-0.688714075,0.1002051,0.666712403,-0.620388006,-0.808370487,0.044799357,-1.168456692,NA,-0.167002545,-0.135289936
3440,100,57,16,0,0,3,British,2,3,0.381925319,-0.031891831,0.851825191,2.013124346,0.758269776,2.032963905,0.127664385,0.536251216,-0.343984735,0.659596953
3441,100,NA,7,0,0,3,British,2,4,0.20348542,0.575972675,0,0.28055043,0.345996022,-0.214526454,0.703718197,-0.073030321,1.425837165,1.057040397
3442,100,71,9,0,0,3,English,0,4,-0.629234108,0.575972675,0,2.013124346,0.840724526,1.946521969,0.415691291,NA,-1.31738678,-1.725063713
3443,100,21,2,0,0,3,English,2,1,1.33360478,-0.479484832,1.47905542,-0.273873223,0.263541272,-0.819620013,-1.024443239,NA,0.009979645,-0.930176824
3444,100,NA,7,0,0,3,British,2,2,-0.153394378,0.575972675,0,0.349853387,-0.066277731,0.304125167,-1.168456692,-0.073030321,1.69131045,1.057040397
3446,100,NA,3,1,1,3,English,0,3,-0.867153974,0.575972675,0,0.90427704,-1.055734739,2.378731653,0.559704744,2.364095826,-0.07851145,1.057040397
3451,100,68,2,1,1,3,European,0,3,-0.688714075,0.285276957,0.407363702,-0.412479136,-1.138189489,0.995660663,-0.160362521,-0.682311858,0.894890595,1.057040397
3456,100,59,7,1,1,3,English,0,3,-0.450794209,0.575972675,0,0.211247474,0.428450773,-0.387410328,0.703718197,-0.073030321,-1.405877875,-0.53273338
3457,89,76,2,1,1,3,British,0,3,-0.629234108,NA,NA,-0.343176179,-0.396096733,-0.214526454,0.703718197,NA,0.186961835,1.057040397
3458,89,NA,5,1,1,3,English,0,3,-0.569754142,0.284954827,0.407815115,-0.897599832,-0.148732481,-0.992503886,NA,-0.682311858,0.27545293,-1.327620268
3459,100,NA,7,0,0,3,NA,2,4,NA,0.575972675,0,0.072641561,0.758269776,-0.906061949,1.135758555,-0.073030321,1.51432826,0.659596953
3460,100,NA,4,0,0,3,English,2,1,-0.92663394,0.287601725,0.404105911,0.211247474,0.758269776,-0.733178076,0.127664385,-0.682311858,-0.07851145,-0.930176824
3462,100,NA,20,0,0,3,English,0,4,NA,0.033377425,0.760360735,0.211247474,0.01617702,0.563450978,1.711812367,NA,0.540926215,-0.135289936
3463,100,66,2,1,1,3,English,0,3,-0.92663394,0.575972675,0,-1.244114615,-0.973279988,-0.214526454,1.135758555,-0.073030321,0.540926215,1.057040397
3465,100,71,0,1,1,3,NA,0,3,-0.034434445,0.575972675,0,-0.135267309,0.01617702,-0.04164258,0.703718197,-0.682311858,-0.78644021,0.262153509
3466,89,70,2,1,1,3,British,2,3,0.322445353,0.575972675,0,0.003338604,0.510905524,-0.387410328,1.135758555,-0.682311858,0.45243512,0.659596953
3467,100,36,5,1,1,3,English,0,3,-0.450794209,NA,NA,1.181488867,0.510905524,1.254986473,0.127664385,-0.073030321,1.071872785,-0.135289936
3468,100,NA,11,0,0,3,English,0,4,-0.331834277,-2.635238154,4.5,-0.065964353,-0.643460985,0.390567104,-0.880429786,-0.682311858,NA,-0.135289936
3469,100,NA,3,0,0,3,English,0,1,-0.510274176,0.575972675,0,-1.452023485,-2.045191746,0.131241293,NA,-0.682311858,-2.02531554,-0.135289936
3472,100,NA,2,1,1,3,English,0,5,-0.629234108,0.575972675,0,0.072641561,0.428450773,-0.560294202,-0.59240288,NA,-0.167002545,0.659596953
3473,100,NA,1,0,0,3,British,0,3,1.155164881,0.138634389,0.612859881,0.627065214,0.923179277,0.649892915,-0.160362521,2.364095826,-0.343984735,-0.930176824
3475,100,NA,2,1,1,3,English,2,1,NA,0.575972675,0,3.399183478,0.510905524,2.983825211,1.999839273,NA,-1.67135116,-0.53273338
3476,100,18,0,0,0,3,British,2,2,-0.391314243,-1.170803799,2.447828733,0.973579997,1.088088778,0.044799357,-1.888523957,-0.682311858,0.363944025,-0.53273338
3481,100,66,2,1,1,3,English,2,4,0.500885252,0.575972675,0,0.834974083,0.345996022,1.34142841,-0.016349068,-0.682311858,0.717908405,0.659596953
3483,100,NA,1,1,1,3,English,0,4,-0.510274176,0.575972675,0,-3.253900357,-3.446922507,-0.128084517,-1.024443239,-0.073030321,0.09847074,1.057040397
3487,100,62,2,0,0,3,Northern Irish,0,NA,-0.510274176,NA,NA,-0.481782092,0.675815025,-1.511155508,0.271677838,-0.073030321,-1.84833335,-1.725063713
3489,100,NA,20,1,1,3,English,2,5,0.144005454,0.575972675,0,1.32009478,0.923179277,0.477009041,-0.016349068,-0.682311858,NA,0.659596953
3490,89,67,NA,1,1,NA,,0,4,-0.748194041,0.575972675,0,0.834974083,0.510905524,0.649892915,0.559704744,NA,-0.60945802,0.659596953
3491,89,NA,6,0,0,3,English,2,2,1.631004612,-0.827051187,1.966114254,-0.273873223,0.675815025,-1.251829697,-1.168456692,0.536251216,0.363944025,-0.135289936
3496,100,36,0,1,1,3,English,2,1,-0.331834277,-0.248216734,1.154970052,-0.273873223,0.181086521,-0.733178076,-0.304375974,NA,-0.78644021,-0.135289936
3498,100,51,7,1,1,3,British,2,4,-0.034434445,0.4317872,0.202052955,-2.283658965,-2.952194004,0.390567104,-0.160362521,NA,NA,0.659596953
3499,100,18,0,0,0,3,English,0,2,0.144005454,-2.98661605,4.9924001,-0.204570266,0.675815025,-0.992503886,0.415691291,NA,-1.228895685,-3.314837489
3501,100,65,2,1,1,3,British,2,3,-0.807674007,0.575972675,0,0.141944517,-1.632917993,2.032963905,-0.160362521,-0.682311858,-0.697949115,-0.53273338
3502,100,NA,7,0,0,3,NA,0,3,-0.391314243,0.575972675,0,0.419156344,0.840724526,-0.560294202,-0.304375974,1.145532752,-0.697949115,-0.135289936
3505,89,52,8,0,0,3,British,2,4,0.025045521,0.575972675,0,-0.758993919,-1.468008492,0.909218726,-0.880429786,2.973377363,1.16036388,1.057040397
3506,100,59,5,0,0,3,English,0,5,5.021362693,-0.129420458,0.988496012,1.735912519,0.923179277,0.995660663,0.415691291,0.536251216,-1.582860065,0.262153509
3507,89,68,7,0,0,NA,,0,2,0.679325151,0.266854354,0.433180043,0.90427704,0.675815025,0.21768323,0.271677838,NA,-1.582860065,-2.122507157
3508,100,19,0,0,0,3,British,2,2,1.155164881,0.063402867,0.718284865,0.834974083,0.263541272,0.909218726,0.127664385,-0.682311858,-1.67135116,-2.122507157
3510,100,61,11,0,0,3,English,2,1,1.571524646,0.575972675,0,-0.412479136,0.09863177,-0.473852265,-0.736416333,NA,-0.697949115,-1.327620268
3511,100,20,0,1,1,3,British,0,2,2.047364376,-3.068607464,5.107297995,0.211247474,0.840724526,-0.473852265,-0.880429786,1.145532752,NA,0.659596953
3514,100,NA,20,0,0,3,English,2,1,-0.986113906,0.575972675,0,1.389397736,0.593360274,0.909218726,-0.016349068,-0.682311858,0.27545293,0.262153509
3519,100,53,8,0,0,3,English,2,3,-0.212874344,0.575972675,0,0.765671127,1.088088778,-0.387410328,1.135758555,-0.682311858,1.425837165,1.057040397
3521,100,NA,6,0,0,3,Scottish,2,4,-0.093914411,0.575972675,0,1.11218591,0.181086521,1.514312284,0.559704744,0.536251216,1.779801545,-1.327620268
3526,100,28,1,0,0,3,English,0,1,NA,0.575972675,0,-2.145053051,-1.303098991,-1.511155508,-3.760698845,NA,-2.20229773,-3.314837489
3528,100,19,1,0,0,3,British,2,2,1.155164881,0.575972675,0,0.211247474,0.675815025,-0.646736139,-0.016349068,NA,1.425837165,0.659596953
3529,100,18,NA,0,0,3,English,2,2,-0.450794209,0.575972675,0,-0.273873223,0.840724526,-1.424713571,-1.312470145,NA,0.27545293,1.057040397
3530,100,45,6,1,1,3,English,0,1,-1.402473671,0.575972675,0,0.003338604,0.263541272,-0.473852265,-0.448389427,NA,0.009979645,1.057040397
3531,100,57,2,1,1,3,British,2,4,-0.688714075,0.575972675,0,-2.006447138,-2.127646497,-0.128084517,-0.59240288,-0.682311858,1.071872785,0.659596953
3533,100,70,4,1,1,3,English,0,3,0.500885252,0.575972675,0,-0.620388006,0.01617702,-0.992503886,-0.304375974,-0.073030321,0.894890595,0.262153509
3534,100,NA,0,0,0,3,British,2,3,-0.688714075,-0.072682368,0.908986625,-0.204570266,0.593360274,-0.560294202,-0.880429786,NA,1.779801545,0.659596953
3537,100,NA,18,0,0,3,English,2,1,-0.92663394,0.445472129,0.182875709,1.11218591,1.088088778,0.044799357,1.135758555,NA,-0.78644021,-0.53273338
3538,89,55,2,0,0,2,White and Asian,2,1,-0.034434445,0.575972675,0,-2.422264878,-2.292555998,-0.819620013,-0.448389427,-0.073030321,-1.405877875,0.659596953
3539,100,57,5,1,1,3,English,0,2,1.095684915,0.575972675,0,0.557762257,0.181086521,0.304125167,0.271677838,0.536251216,0.717908405,1.057040397
3541,89,NA,10,0,0,3,British,0,1,-0.867153974,-0.28993776,1.213435419,1.597306606,0.263541272,1.514312284,0.703718197,-0.682311858,-0.43247583,0.262153509
3542,100,NA,5,1,1,3,English,2,3,-0.450794209,0.457030781,0.166678101,-0.481782092,-0.313641983,0.044799357,0.559704744,-0.073030321,NA,0.262153509
3543,100,63,13,0,0,3,Scottish,2,3,NA,0.411039829,0.231127088,1.11218591,0.593360274,0.563450978,1.567798914,NA,0.363944025,-0.135289936
3545,100,64,2,0,0,3,European,1,4,-0.569754142,0.575972675,0,-0.551085049,-1.632917993,1.168544536,-0.160362521,2.364095826,0.8063995,0.659596953
3546,100,53,5,0,0,3,English,2,4,1.095684915,0.575972675,0,0.003338604,-0.725915736,1.427870347,1.999839273,NA,2.133765925,0.659596953
3547,100,NA,6,0,0,3,British,0,2,0.976724982,0.161597389,0.580680897,-0.135267309,-0.066277731,-0.473852265,0.703718197,NA,-1.051913495,-0.53273338
3549,100,51,0,0,0,3,British,2,4,-0.391314243,0.575972675,0,0.4884593,0.758269776,-0.387410328,-0.880429786,NA,0.98338169,1.057040397
3555,89,NA,1,1,1,3,English,5,2,0.381925319,0.575972675,0,0.141944517,0.01617702,-0.04164258,NA,2.364095826,1.16036388,1.057040397
3556,89,51,9,0,0,3,English,0,3,-0.391314243,-0.537356789,1.560153741,-0.966902789,-0.148732481,-0.214526454,0.991745102,NA,0.186961835,0.659596953
3560,100,NA,6,1,1,3,English,0,1,0.084525487,0.575972675,0,1.181488867,0.593360274,0.649892915,0.559704744,-0.682311858,-0.167002545,-0.53273338
3561,100,NA,5,0,0,3,English,5,1,0.917245016,-3.543051774,5.772156052,-0.481782092,0.01617702,-0.646736139,1.135758555,1.145532752,-1.051913495,0.659596953
3563,89,57,18,0,0,3,British,0,1,0.500885252,NA,NA,0.28055043,-1.385553741,1.600754221,0.991745102,-0.073030321,-0.520966925,-1.725063713
3564,100,55,6,0,0,3,English,0,2,1.631004612,0.575972675,0,0.69636817,0.181086521,0.477009041,1.135758555,NA,-1.051913495,-1.327620268
3565,100,65,8,0,0,3,Scottish,2,2,2.404244174,-1.426719066,2.806453177,0.557762257,0.428450773,0.044799357,0.703718197,3.582658899,1.602819355,-0.53273338
3566,100,75,3,0,0,3,English,2,2,-0.807674007,0.575972675,0,0.28055043,0.593360274,-0.473852265,-0.59240288,2.973377363,0.45243512,-0.53273338
3569,100,20,0,0,0,3,European,0,2,-0.212874344,0.575972675,0,1.181488867,0.675815025,1.082102599,1.85582582,NA,0.98338169,1.057040397
3572,100,61,9,0,0,3,English,2,1,-0.391314243,0.457030781,0.166678101,0.4884593,1.170543529,-0.819620013,1.999839273,NA,-1.67135116,-0.930176824
3573,100,NA,14,1,1,3,Scottish,0,1,0.025045521,0.575972675,0,0.003338604,0.758269776,-0.992503886,1.423785461,-0.682311858,NA,1.057040397
3575,89,54,20,0,0,3,English,2,5,-0.331834277,-0.650696051,1.718980646,0.072641561,0.345996022,-0.473852265,1.279772008,-0.682311858,0.62941731,0.262153509
3576,87,30,12,0,0,3,English,0,5,-1.342993704,-3.139022314,5.205973181,-0.065964353,-0.148732481,0.390567104,1.423785461,1.145532752,-1.31738678,-3.314837489
3577,87,NA,1,0,0,3,English,2,0,-0.153394378,0.575972675,0,0.141944517,0.01617702,-0.560294202,0.415691291,-0.682311858,-0.697949115,1.057040397
3578,100,52,5,0,0,3,British,0,5,-0.27235431,0.575972675,0,0.69636817,1.005634028,-0.387410328,0.127664385,NA,0.363944025,0.659596953
3580,89,73,3,0,0,3,English,0,0,-0.450794209,0.575972675,0,0.141944517,0.675815025,-0.733178076,0.415691291,-0.073030321,0.009979645,0.659596953
3582,100,79,2,1,1,3,English,0,3,-0.391314243,0.457030781,0.166678101,-2.768779661,-2.787284502,-0.214526454,0.847731649,-0.682311858,-0.07851145,1.057040397
